"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2019","170","170","170","170","0.05K","3.03%"
"01/10/2019","165","165","165","165","0.29K","0.00%"
"01/08/2019","165","165","165","165","0.20K","-2.94%"
"01/07/2019","170","170","170","170","0.05K","0.00%"
"01/04/2019","170","170","170","170","0.97K","0.00%"
"01/03/2019","170","170","170","170","0.68K","0.00%"
"12/27/2018","170","170","170","170","0.12K","0.00%"
"12/26/2018","170","170","170","170","0.91K","-2.86%"
"12/21/2018","175","175","175","175","3.60K","2.94%"
"12/20/2018","170","170","170","170","0.05K","0.00%"
"12/19/2018","170","170","170","170","0.42K","-2.86%"
"12/18/2018","175","175","175","175","0.72K","0.00%"
"12/17/2018","175","175","175","175","0.08K","2.94%"
"12/14/2018","170","170","170","170","0.11K","0.00%"
"12/13/2018","170","170","170","170","0.39K","-2.86%"
"12/12/2018","175","175","175","175","1.20K","-5.41%"
"12/11/2018","185","185","185","185","0.01K","0.00%"
"12/10/2018","185","185","185","185","0.22K","5.71%"
"12/07/2018","175","175","175","175","0.06K","0.00%"
"12/06/2018","175","175","175","175","0.65K","0.00%"
"12/05/2018","175","175","175","175","2.10K","-5.41%"
"12/04/2018","185","185","185","185","0.18K","-5.13%"
"11/30/2018","195","195","195","195","0.01K","0.00%"
"11/29/2018","195","195","195","195","0.00K","0.00%"
"11/28/2018","195","195","195","195","0.42K","0.00%"
"11/27/2018","195","195","195","195","0.49K","5.41%"
"11/26/2018","185","185","185","185","0.62K","-5.13%"
"11/23/2018","195","195","195","195","0.30K","-7.14%"
"11/22/2018","210","210","210","210","0.25K","-6.67%"
"11/19/2018","225","225","225","225","0.12K","-6.25%"
"11/13/2018","240","240","240","240","0.01K","0.00%"
"11/09/2018","240","240","240","240","0.10K","0.00%"
"11/08/2018","240","240","240","240","0.06K","0.00%"
"11/07/2018","240","240","240","240","0.55K","4.35%"
"11/05/2018","230","230","230","230","0.10K","-2.13%"
"10/31/2018","235","235","235","235","0.08K","0.00%"
"10/30/2018","235","235","235","235","0.08K","-6.00%"
"10/22/2018","250","250","250","250","0.02K","-1.96%"
"10/19/2018","255","255","255","255","0.08K","0.00%"
"10/18/2018","255","255","255","255","0.03K","0.00%"
"10/17/2018","255","255","255","255","0.60K","6.25%"
"10/16/2018","240","240","240","240","0.06K","-5.88%"
"10/15/2018","255","255","255","255","0.05K","0.00%"
"10/12/2018","255","255","255","255","0.04K","0.00%"
"10/11/2018","255","255","255","255","0.30K","-7.27%"
"10/02/2018","275","275","275","275","0.01K","-1.79%"
"09/27/2018","280","280","280","280","0.18K","-1.75%"
"09/18/2018","285","285","285","285","0.05K","0.00%"
"09/14/2018","285","285","285","285","0.02K","-3.39%"
"09/13/2018","295","295","295","295","0.00K","0.00%"
