"Date","Price","Open","High","Low","Vol.","Change %"
"07/13/2016","28,000","28,000","28,000","28,000","0.00K","0.00%"
"07/12/2016","28,000","28,000","28,000","28,000","0.00K","0.00%"
"07/11/2016","28,000","28,000","28,000","28,000","0.00K","0.00%"
"07/08/2016","28,000","28,000","28,000","28,000","0.00K","2.56%"
"07/07/2016","27,300","27,300","27,300","27,300","0.02K","1.07%"
"07/05/2016","27,010","27,010","27,010","27,010","0.01K","-3.54%"
"06/30/2016","28,000","28,000","28,000","28,000","0.32K","0.00%"
"06/29/2016","28,000","28,000","28,000","28,000","0.25K","1.82%"
"06/28/2016","27,500","27,500","27,500","27,500","0.00K","-1.79%"
"06/27/2016","28,000","28,000","28,000","28,000","0.00K","0.00%"
"06/24/2016","28,000","28,000","28,000","28,000","0.01K","-1.75%"
"06/22/2016","28,500","28,500","28,500","28,500","0.01K","0.00%"
"06/21/2016","28,500","28,500","28,500","28,500","0.01K","5.56%"
"06/20/2016","27,000","27,000","27,000","27,000","0.06K","0.00%"
"06/17/2016","27,000","27,000","27,000","27,000","0.09K","-1.64%"
"06/15/2016","27,450","27,450","27,450","27,450","0.00K","0.00%"
"06/14/2016","27,450","27,450","27,450","27,450","0.00K","0.00%"
"06/13/2016","27,450","27,450","27,450","27,450","0.31K","-0.18%"
"06/10/2016","27,500","27,500","27,500","27,500","0.29K","0.00%"
"06/09/2016","27,500","27,500","27,500","27,500","0.06K","-1.79%"
"06/08/2016","28,000","28,000","28,000","28,000","0.01K","0.00%"
"06/07/2016","28,000","28,000","28,000","28,000","0.01K","2.94%"
"06/01/2016","27,200","27,200","27,200","27,200","0.43K","-2.86%"
"05/31/2016","28,000","28,000","28,000","28,000","0.01K","-5.07%"
"05/26/2016","29,495","29,495","29,495","29,495","0.02K","7.49%"
"05/25/2016","27,440","27,440","27,440","27,440","0.04K","-2.00%"
"05/24/2016","28,000","28,000","28,000","28,000","0.00K","2.94%"
"05/23/2016","27,200","27,200","27,200","27,200","0.00K","-4.73%"
"05/18/2016","28,550","28,550","28,550","28,550","0.01K","5.74%"
"05/13/2016","27,000","27,000","27,000","27,000","0.01K","0.00%"
"05/12/2016","27,000","27,000","27,000","27,000","0.00K","2.39%"
"05/09/2016","26,370","26,370","26,370","26,370","0.01K","0.02%"
"05/06/2016","26,365","26,365","26,365","26,365","0.00K","0.00%"
"05/04/2016","26,365","26,365","26,365","26,365","0.03K","0.00%"
"05/03/2016","26,365","26,365","26,365","26,365","0.06K","-7.49%"
"04/28/2016","28,500","28,500","28,500","28,500","0.06K","0.00%"
"04/27/2016","28,500","28,500","28,500","28,500","0.23K","-0.18%"
"04/26/2016","28,550","28,550","28,550","28,550","0.00K","0.18%"
"04/25/2016","28,500","28,500","28,500","28,500","0.01K","0.00%"
